Month,In_Out,Australian_City,International_City,Airline,Route,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num
Nov-17,O,Darwin,Denpasar,Jetstar,DRW-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,15,2700,2017,11
Nov-17,O,Darwin,Manila,Philippine Airlines,BNE-DRW-MNL,Philippines,SE Asia,Philippines,SE Asia,0,18,2808,2017,11
Nov-17,O,Darwin,Singapore,Jetstar Asia,DRW-SIN,Singapore,SE Asia,Singapore,SE Asia,0,17,3060,2017,11
Nov-17,O,Darwin,Singapore,Silk Air,DRW-SIN,Singapore,SE Asia,Singapore,SE Asia,0,21,3402,2017,11
Nov-17,O,Gold Coast,Auckland,Air New Zealand,OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,17,2797,2017,11
Nov-17,O,Gold Coast,Auckland,AirAsia X,KUL-OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,11310,2017,11
Nov-17,O,Gold Coast,Auckland,Jetstar,OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5400,2017,11
Nov-17,O,Gold Coast,Auckland,Virgin Australia,OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5268,2017,11
Nov-17,O,Gold Coast,Christchurch,Air New Zealand,OOL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,9,1480,2017,11
Nov-17,O,Gold Coast,Christchurch,Jetstar,OOL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2340,2017,11
Nov-17,O,Gold Coast,Hong Kong,Hong Kong Airlines,OOL-CNS-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,13,3796,2017,11
Nov-17,O,Gold Coast,Kuala Lumpur,AirAsia X,AKL-OOL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,30,11310,2017,11
Nov-17,O,Gold Coast,Kuala Lumpur,AirAsia X,OOL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,17,6409,2017,11
Nov-17,O,Gold Coast,Queenstown,Jetstar,OOL-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2340,2017,11
Nov-17,O,Gold Coast,Singapore,Scoot Tigerair,OOL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,15,5625,2017,11
Nov-17,O,Gold Coast,Tokyo,Jetstar,MEL-OOL-TYO,Japan,NE Asia,Japan,NE Asia,0,9,3015,2017,11
Nov-17,O,Gold Coast,Tokyo,Jetstar,OOL-TYO,Japan,NE Asia,Japan,NE Asia,0,13,4355,2017,11
Nov-17,O,Gold Coast,Wellington,Jetstar,OOL-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2340,2017,11
Nov-17,O,Melbourne,Abu Dhabi,Etihad Airways,MEL-AUH,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,60,18750,2017,11
Nov-17,O,Melbourne,Auckland,Air New Zealand,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,99,24237,2017,11
Nov-17,O,Melbourne,Auckland,Emirates,DXB-MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,14646,2017,11
Nov-17,O,Melbourne,Auckland,Jetstar,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,34,6120,2017,11
Nov-17,O,Melbourne,Auckland,Qantas Airways,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,85,14790,2017,11
Nov-17,O,Melbourne,Auckland,Virgin Australia,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,41,7198,2017,11
Nov-17,O,Melbourne,Bandar Seri Begawan,Royal Brunei Airlines,MEL-BWN,Brunei,SE Asia,Brunei,SE Asia,0,29,7366,2017,11
Nov-17,O,Melbourne,Bangkok,Jetstar,MEL-BKK,Thailand,SE Asia,Thailand,SE Asia,0,12,4020,2017,11
Nov-17,O,Melbourne,Bangkok,Thai Airways International,MEL-BKK,Thailand,SE Asia,Thailand,SE Asia,0,60,18390,2017,11
Nov-17,O,Melbourne,Beijing,Air China,MEL-BJS,China,NE Asia,China,NE Asia,0,25,7275,2017,11
Nov-17,O,Melbourne,Changsha,Hainan Airlines,MEL-CSX,China,NE Asia,China,NE Asia,0,9,2300,2017,11
Nov-17,O,Melbourne,Chengdu,Sichuan Airlines,MEL-CTU,China,NE Asia,China,NE Asia,0,13,3593,2017,11
Nov-17,O,Melbourne,Chongqing,Tianjin Airlines,MEL-CKG,China,NE Asia,China,NE Asia,0,13,3380,2017,11
Nov-17,O,Melbourne,Christchurch,Air New Zealand,MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,30,4976,2017,11
Nov-17,O,Melbourne,Christchurch,China Airlines,TPE-MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,9,2700,2017,11
Nov-17,O,Melbourne,Christchurch,Jetstar,MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5400,2017,11
Nov-17,O,Melbourne,Christchurch,Qantas Airways,MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,17,2958,2017,11
Nov-17,O,Melbourne,Christchurch,Virgin Australia,MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5280,2017,11
Nov-17,O,Melbourne,Colombo,SriLankan Airlines,MEL-CMB,Sri Lanka,S Asia,Sri Lanka,S Asia,0,30,8490,2017,11
Nov-17,O,Melbourne,Denpasar,Garuda Indonesia,MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,28,7100,2017,11
Nov-17,O,Melbourne,Denpasar,Jetstar,MEL-BNE-DPS,Indonesia,SE Asia,Indonesia,SE Asia,1,7,2345,2017,11
Nov-17,O,Melbourne,Denpasar,Jetstar,MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,36,12060,2017,11
Nov-17,O,Melbourne,Doha,Qatar Airways,MEL-DOH,Qatar,Middle East,Qatar,Middle East,0,30,15510,2017,11
Nov-17,O,Melbourne,Dubai,Emirates,AKL-MEL-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,14646,2017,11
Nov-17,O,Melbourne,Dubai,Emirates,MEL-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,10620,2017,11
Nov-17,O,Melbourne,Dubai,Emirates,MEL-SIN-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,30,15570,2017,11
Nov-17,O,Melbourne,Dubai,Qantas Airways,MEL-DXB-LON,United Arab Emirates,Middle East,UK,Europe,0,27,13068,2017,11
Nov-17,O,Melbourne,Guangzhou,China Southern Airlines,MEL-CAN,China,NE Asia,China,NE Asia,0,57,15618,2017,11
Nov-17,O,Melbourne,Ho Chi Minh City,Jetstar,MEL-SGN,Vietnam,SE Asia,Vietnam,SE Asia,0,8,2680,2017,11
Nov-17,O,Melbourne,Ho Chi Minh City,Jetstar,MEL-SYD-SGN,Vietnam,SE Asia,Vietnam,SE Asia,1,4,1340,2017,11
Nov-17,O,Melbourne,Ho Chi Minh City,Jetstar,SYD-MEL-SGN,Vietnam,SE Asia,Vietnam,SE Asia,0,5,1675,2017,11
Nov-17,O,Melbourne,Ho Chi Minh City,Vietnam Airlines,MEL-SGN,Vietnam,SE Asia,Vietnam,SE Asia,0,30,8220,2017,11
Nov-17,O,Melbourne,Hong Kong,Cathay Pacific Airways,MEL-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,86,25126,2017,11
Nov-17,O,Melbourne,Hong Kong,Qantas Airways,MEL-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,30,8901,2017,11
Nov-17,O,Melbourne,Hong Kong,Virgin Australia,MEL-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,27,7425,2017,11
Nov-17,O,Melbourne,Honolulu,Jetstar,MEL-HNL,USA,N America,USA,N America,0,13,4355,2017,11
Nov-17,O,Melbourne,Jakarta,Garuda Indonesia,MEL-JKT,Indonesia,SE Asia,Indonesia,SE Asia,0,17,4267,2017,11
Nov-17,O,Melbourne,Kuala Lumpur,AirAsia X,MEL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,60,22620,2017,11
Nov-17,O,Melbourne,Kuala Lumpur,Malaysia Airlines,MEL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,60,17400,2017,11
Nov-17,O,Melbourne,London,Qantas Airways,MEL-DXB-LON,UK,Europe,UK,Europe,1,27,13068,2017,11
Nov-17,O,Melbourne,Los Angeles,Qantas Airways,MEL-LAX,USA,N America,USA,N America,0,29,14031,2017,11
Nov-17,O,Melbourne,Los Angeles,United Airlines,MEL-LAX,USA,N America,USA,N America,0,30,7560,2017,11
Nov-17,O,Melbourne,Los Angeles,Virgin Australia,MEL-LAX,USA,N America,USA,N America,0,17,5763,2017,11
Nov-17,O,Melbourne,Manila,Philippine Airlines,MEL-MNL,Philippines,SE Asia,Philippines,SE Asia,0,13,4017,2017,11
Nov-17,O,Melbourne,Nadi,Fiji Airways,MEL-NAN,Fiji,Islands,Fiji,Islands,0,21,3546,2017,11
Nov-17,O,Melbourne,Nadi,Virgin Australia,MEL-NAN,Fiji,Islands,Fiji,Islands,0,18,3168,2017,11
Nov-17,O,Melbourne,New Delhi,Air India,MEL-DEL,India,S Asia,India,S Asia,0,13,3328,2017,11
Nov-17,O,Melbourne,Noumea,Air Caledonie,MEL-NOU,New Caledonia,Islands,New Caledonia,Islands,0,13,2018,2017,11
Nov-17,O,Melbourne,Phuket,Jetstar,MEL-HKT,Thailand,SE Asia,Thailand,SE Asia,0,17,5695,2017,11
Nov-17,O,Melbourne,Qingdao,Beijing Capital Airlines,MEL-TAO,China,NE Asia,China,NE Asia,0,12,2664,2017,11
Nov-17,O,Melbourne,Queenstown,Air New Zealand,MEL-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,14,2328,2017,11
Nov-17,O,Melbourne,Queenstown,Jetstar,MEL-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,25,4500,2017,11
Nov-17,O,Melbourne,Santiago,LATAM Airlines,MEL-SCL,Chile,S America,Chile,S America,0,12,3600,2017,11
Nov-17,O,Melbourne,Shanghai,Air China,MEL-SHA,China,NE Asia,China,NE Asia,0,17,4471,2017,11
Nov-17,O,Melbourne,Shanghai,China Eastern Airlines,MEL-SHA,China,NE Asia,China,NE Asia,0,40,9200,2017,11
Nov-17,O,Melbourne,Shenzhen,China Southern Airlines,MEL-SZX,China,NE Asia,China,NE Asia,0,10,2820,2017,11
Nov-17,O,Melbourne,Singapore,Emirates,MEL-SIN-DXB,Singapore,SE Asia,United Arab Emirates,Middle East,0,30,15570,2017,11
Nov-17,O,Melbourne,Singapore,Jetstar,MEL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,16,5360,2017,11
Nov-17,O,Melbourne,Singapore,Qantas Airways,MEL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,38,10175,2017,11
Nov-17,O,Melbourne,Singapore,Scoot Tigerair,MEL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,22,7380,2017,11
Nov-17,O,Melbourne,Singapore,Singapore Airlines,MEL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,132,35372,2017,11
Nov-17,O,Melbourne,Taipei,China Airlines,CHC-MEL-TPE,Taiwan,NE Asia,Taiwan,NE Asia,0,9,2700,2017,11
Nov-17,O,Melbourne,Taipei,China Airlines,MEL-TPE,Taiwan,NE Asia,Taiwan,NE Asia,0,2,600,2017,11
Nov-17,O,Melbourne,Tokyo,Japan Airlines,MEL-TYO,Japan,NE Asia,Japan,NE Asia,0,30,4830,2017,11
Nov-17,O,Melbourne,Tokyo,Jetstar,MEL-CNS-TYO,Japan,NE Asia,Japan,NE Asia,1,4,1340,2017,11
Nov-17,O,Melbourne,Tokyo,Jetstar,MEL-OOL-TYO,Japan,NE Asia,Japan,NE Asia,1,9,3015,2017,11
Nov-17,O,Melbourne,Tokyo,Qantas Airways,MEL-TYO,Japan,NE Asia,Japan,NE Asia,0,30,8910,2017,11
Nov-17,O,Melbourne,Wellington,Air New Zealand,MEL-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,30,4975,2017,11
Nov-17,O,Melbourne,Wellington,Qantas Airways,MEL-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5220,2017,11
Nov-17,O,Melbourne,Xiamen,Xiamen Airlines,MEL-XMN,China,NE Asia,China,NE Asia,0,8,1880,2017,11
Nov-17,O,Melbourne,Xi'an,Hainan Airlines,MEL-XIY,China,NE Asia,China,NE Asia,0,8,2008,2017,11
Nov-17,O,Perth,Abu Dhabi,Etihad Airways,PER-AUH,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,8970,2017,11
Nov-17,O,Perth,Auckland,Air New Zealand,PER-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,38,11422,2017,11
Nov-17,O,Perth,Bangkok,Thai Airways International,PER-BKK,Thailand,SE Asia,Thailand,SE Asia,0,30,7920,2017,11
Nov-17,O,Perth,Denpasar,Batik Air Indonesia,PER-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,53,9540,2017,11
Nov-17,O,Perth,Denpasar,Garuda Indonesia,PER-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,25,6282,2017,11
Nov-17,O,Perth,Denpasar,Indonesia AirAsia,PER-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,78,14040,2017,11
Nov-17,O,Perth,Denpasar,Jetstar,PER-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,52,9360,2017,11
Nov-17,O,Perth,Denpasar,Jetstar,PER-DPS-SIN,Indonesia,SE Asia,Singapore,SE Asia,0,25,4500,2017,11
Nov-17,O,Perth,Doha,Qatar Airways,PER-DOH,Qatar,Middle East,Qatar,Middle East,0,30,10740,2017,11
Nov-17,O,Perth,Dubai,Emirates,PER-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,60,23351,2017,11
Nov-17,O,Perth,Guangzhou,China Southern Airlines,PER-CAN,China,NE Asia,China,NE Asia,0,22,5704,2017,11
Nov-17,O,Perth,Hong Kong,Cathay Pacific Airways,PER-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,37,10157,2017,11
Nov-17,O,Perth,Jakarta,Garuda Indonesia,PER-JKT,Indonesia,SE Asia,Indonesia,SE Asia,0,17,2754,2017,11
Nov-17,O,Perth,Johannesburg,South African Airways,PER-JNB,South Africa,Africa,South Africa,Africa,0,30,7580,2017,11
Nov-17,O,Perth,Kota Kinabalu,Malaysia Airlines,PER-BKI,Malaysia,SE Asia,Malaysia,SE Asia,0,4,640,2017,11
Nov-17,O,Perth,Kuala Lumpur,AirAsia X,PER-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,48,18096,2017,11
Nov-17,O,Perth,Kuala Lumpur,Malaysia Airlines,PER-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,30,4806,2017,11
Nov-17,O,Perth,Kuala Lumpur,Malindo Air,PER-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,46,7452,2017,11
Nov-17,O,Perth,Mauritius,Air Mauritius,PER-MRU,Mauritius,Africa,Mauritius,Africa,0,13,3575,2017,11
Nov-17,O,Perth,Singapore,Jetstar,PER-DPS-SIN,Singapore,SE Asia,Singapore,SE Asia,1,25,4500,2017,11
Nov-17,O,Perth,Singapore,Jetstar Asia,PER-SIN,Singapore,SE Asia,Singapore,SE Asia,0,47,8460,2017,11
Nov-17,O,Perth,Singapore,Qantas Airways,PER-SIN,Singapore,SE Asia,Singapore,SE Asia,0,33,5622,2017,11
Nov-17,O,Perth,Singapore,Scoot Tigerair,PER-SIN,Singapore,SE Asia,Singapore,SE Asia,0,28,9730,2017,11
Nov-17,O,Perth,Singapore,Singapore Airlines,PER-SIN,Singapore,SE Asia,Singapore,SE Asia,0,120,33185,2017,11
Nov-17,O,Port Hedland,Denpasar,Virgin Australia,PHE-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,3,528,2017,11
Nov-17,O,Sydney,Abu Dhabi,Etihad Airways,SYD-AUH,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,60,29760,2017,11
Nov-17,O,Sydney,Apia,Virgin Australia,SYD-APW,Western Samoa,Islands,Western Samoa,Islands,0,5,880,2017,11
Nov-17,O,Sydney,Apia,Virgin Samoa,SYD-APW,Western Samoa,Islands,Western Samoa,Islands,0,3,528,2017,11
Nov-17,O,Sydney,Auckland,Air New Zealand,SYD-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,138,35259,2017,11
Nov-17,O,Sydney,Auckland,Jetstar,SYD-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5400,2017,11
Nov-17,O,Sydney,Auckland,LATAM Airlines,SYD-AKL-SCL,New Zealand,New Zealand,Chile,S America,0,30,9000,2017,11
Nov-17,O,Sydney,Auckland,Qantas Airways,SYD-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,150,31525,2017,11
Nov-17,O,Sydney,Auckland,Virgin Australia,SYD-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,45,7902,2017,11
Nov-17,O,Sydney,Bangkok,Emirates,SYD-BKK-DXB,Thailand,SE Asia,United Arab Emirates,Middle East,0,30,14702,2017,11
Nov-17,O,Sydney,Bangkok,Qantas Airways,SYD-BKK,Thailand,SE Asia,Thailand,SE Asia,0,30,8712,2017,11
Nov-17,O,Sydney,Bangkok,Thai Airways International,SYD-BKK,Thailand,SE Asia,Thailand,SE Asia,0,47,17625,2017,11
Nov-17,O,Sydney,Beijing,Air China,SYD-BJS,China,NE Asia,China,NE Asia,0,30,9210,2017,11
Nov-17,O,Sydney,Beijing,China Eastern Airlines,SYD-HGH-BJS,China,NE Asia,China,NE Asia,1,12,2760,2017,11
Nov-17,O,Sydney,Beijing,China Eastern Airlines,SYD-NKG-BJS,China,NE Asia,China,NE Asia,1,13,2990,2017,11
Nov-17,O,Sydney,Beijing,Qantas Airways,SYD-BJS,China,NE Asia,China,NE Asia,0,30,7237,2017,11
Nov-17,O,Sydney,Changsha,Hainan Airlines,SYD-CSX,China,NE Asia,China,NE Asia,0,8,2000,2017,11
Nov-17,O,Sydney,Chengdu,Air China,SYD-CTU,China,NE Asia,China,NE Asia,0,12,3480,2017,11
Nov-17,O,Sydney,Chongqing,Sichuan Airlines,SYD-CKG,China,NE Asia,China,NE Asia,0,8,2221,2017,11
Nov-17,O,Sydney,Christchurch,Air New Zealand,SYD-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,47,7826,2017,11
Nov-17,O,Sydney,Christchurch,Emirates,DXB-SYD-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,30,15425,2017,11
Nov-17,O,Sydney,Christchurch,Jetstar,SYD-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,21,3780,2017,11
Nov-17,O,Sydney,Christchurch,Qantas Airways,SYD-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5220,2017,11
Nov-17,O,Sydney,Christchurch,Virgin Australia,SYD-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,21,3696,2017,11
Nov-17,O,Sydney,Dallas,Qantas Airways,SYD-DFW,USA,N America,USA,N America,0,29,14030,2017,11
Nov-17,O,Sydney,Denpasar,Garuda Indonesia,SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,26,6634,2017,11
Nov-17,O,Sydney,Denpasar,Jetstar,SYD-BNE-DPS,Indonesia,SE Asia,Indonesia,SE Asia,1,4,1340,2017,11
Nov-17,O,Sydney,Denpasar,Jetstar,SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,25,8375,2017,11
Nov-17,O,Sydney,Denpasar,Qantas Airways,SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,27,4148,2017,11
Nov-17,O,Sydney,Denpasar,Virgin Australia,SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,30,5280,2017,11
Nov-17,O,Sydney,Doha,Qatar Airways,SYD-DOH,Qatar,Middle East,Qatar,Middle East,0,30,15510,2017,11
Nov-17,O,Sydney,Dubai,Emirates,CHC-SYD-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,15425,2017,11
Nov-17,O,Sydney,Dubai,Emirates,SYD-BKK-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,30,14702,2017,11
Nov-17,O,Sydney,Dubai,Emirates,SYD-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,14642,2017,11
Nov-17,O,Sydney,Dubai,Qantas Airways,SYD-DXB-LON,United Arab Emirates,Middle East,UK,Europe,0,30,14520,2017,11
Nov-17,O,Sydney,Fuzhou,Xiamen Airlines,SYD-FOC,China,NE Asia,China,NE Asia,0,13,3068,2017,11
Nov-17,O,Sydney,Guangzhou,China Southern Airlines,SYD-CAN,China,NE Asia,China,NE Asia,0,57,15675,2017,11
Nov-17,O,Sydney,Hangzhou,China Eastern Airlines,SYD-HGH-BJS,China,NE Asia,China,NE Asia,0,12,2760,2017,11
Nov-17,O,Sydney,Hanoi,Vietnam Airlines,SYD-HAN,Vietnam,SE Asia,Vietnam,SE Asia,0,13,3636,2017,11
Nov-17,O,Sydney,Ho Chi Minh City,Jetstar,MEL-SYD-SGN,Vietnam,SE Asia,Vietnam,SE Asia,0,4,1340,2017,11
Nov-17,O,Sydney,Ho Chi Minh City,Jetstar,SYD-MEL-SGN,Vietnam,SE Asia,Vietnam,SE Asia,1,5,1675,2017,11
Nov-17,O,Sydney,Ho Chi Minh City,Jetstar,SYD-SGN,Vietnam,SE Asia,Vietnam,SE Asia,0,13,4355,2017,11
Nov-17,O,Sydney,Ho Chi Minh City,Vietnam Airlines,SYD-SGN,Vietnam,SE Asia,Vietnam,SE Asia,0,30,8331,2017,11
Nov-17,O,Sydney,Hong Kong,Cathay Pacific Airways,SYD-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,111,35310,2017,11
Nov-17,O,Sydney,Hong Kong,Qantas Airways,SYD-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,58,19632,2017,11
Nov-17,O,Sydney,Honolulu,Hawaiian Airlines,SYD-HNL,USA,N America,USA,N America,0,30,8310,2017,11
Nov-17,O,Sydney,Honolulu,Jetstar,SYD-HNL,USA,N America,USA,N America,0,21,7035,2017,11
Nov-17,O,Sydney,Honolulu,Qantas Airways,SYD-HNL,USA,N America,USA,N America,0,21,6235,2017,11
Nov-17,O,Sydney,Jakarta,Garuda Indonesia,SYD-JKT,Indonesia,SE Asia,Indonesia,SE Asia,0,17,4093,2017,11
Nov-17,O,Sydney,Jakarta,Qantas Airways,SYD-JKT,Indonesia,SE Asia,Indonesia,SE Asia,0,17,4384,2017,11
Nov-17,O,Sydney,Johannesburg,Qantas Airways,SYD-JNB,South Africa,Africa,South Africa,Africa,0,23,8356,2017,11
Nov-17,O,Sydney,Kuala Lumpur,AirAsia X,SYD-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,53,19981,2017,11
Nov-17,O,Sydney,Kuala Lumpur,Malaysia Airlines,SYD-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,59,17698,2017,11
Nov-17,O,Sydney,Kunming,China Eastern Airlines,SYD-KMG,China,NE Asia,China,NE Asia,0,13,3016,2017,11
Nov-17,O,Sydney,London,British Airways,SYD-SIN-LON,UK,Europe,UK,Europe,1,30,8910,2017,11
Nov-17,O,Sydney,London,Qantas Airways,SYD-DXB-LON,UK,Europe,UK,Europe,1,30,14520,2017,11
Nov-17,O,Sydney,Los Angeles,American Airlines,SYD-LAX,USA,N America,USA,N America,0,30,8520,2017,11
Nov-17,O,Sydney,Los Angeles,Delta Air Lines,SYD-LAX,USA,N America,USA,N America,0,27,7857,2017,11
Nov-17,O,Sydney,Los Angeles,Qantas Airways,SYD-LAX,USA,N America,USA,N America,0,3,1451,2017,11
Nov-17,O,Sydney,Los Angeles,Qantas Airways,SYD-LAX-NYC,USA,N America,USA,N America,0,27,12101,2017,11
Nov-17,O,Sydney,Los Angeles,United Airlines,SYD-LAX,USA,N America,USA,N America,0,30,7560,2017,11
Nov-17,O,Sydney,Los Angeles,Virgin Australia,SYD-LAX,USA,N America,USA,N America,0,22,7458,2017,11
Nov-17,O,Sydney,Manila,Cebu Pacific Air,SYD-MNL,Philippines,SE Asia,Philippines,SE Asia,0,18,7848,2017,11
Nov-17,O,Sydney,Manila,Philippine Airlines,SYD-MNL,Philippines,SE Asia,Philippines,SE Asia,0,29,8904,2017,11
Nov-17,O,Sydney,Manila,Qantas Airways,SYD-MNL,Philippines,SE Asia,Philippines,SE Asia,0,21,5422,2017,11
Nov-17,O,Sydney,Nadi,Fiji Airways,SYD-NAN,Fiji,Islands,Fiji,Islands,0,64,13555,2017,11
Nov-17,O,Sydney,Nadi,Jetstar,SYD-NAN,Fiji,Islands,Fiji,Islands,0,17,3060,2017,11
Nov-17,O,Sydney,Nadi,Virgin Australia,SYD-NAN,Fiji,Islands,Fiji,Islands,0,34,5984,2017,11
Nov-17,O,Sydney,Nanjing,China Eastern Airlines,SYD-NKG-BJS,China,NE Asia,China,NE Asia,0,13,2990,2017,11
Nov-17,O,Sydney,New Delhi,Air India,SYD-DEL,India,S Asia,India,S Asia,0,17,4352,2017,11
Nov-17,O,Sydney,New York,Qantas Airways,SYD-LAX-NYC,USA,N America,USA,N America,1,27,9827,2017,11
Nov-17,O,Sydney,Noumea,Air Caledonie,SYD-NOU,New Caledonia,Islands,New Caledonia,Islands,0,14,2884,2017,11
Nov-17,O,Sydney,Noumea,Qantas Airways,SYD-NOU,New Caledonia,Islands,New Caledonia,Islands,0,12,2088,2017,11
Nov-17,O,Sydney,Phuket,Jetstar,SYD-HKT,Thailand,SE Asia,Thailand,SE Asia,0,13,4355,2017,11
Nov-17,O,Sydney,Port Moresby,Air Niugini,SYD-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,13,2007,2017,11
Nov-17,O,Sydney,Port Vila,Air Vanuatu,SYD-VLI,Vanuatu,Islands,Vanuatu,Islands,0,21,3570,2017,11
Nov-17,O,Sydney,Qingdao,Beijing Capital Airlines,SYD-TAO,China,NE Asia,China,NE Asia,0,14,3108,2017,11
Nov-17,O,Sydney,Queenstown,Air New Zealand,SYD-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,15,2502,2017,11
Nov-17,O,Sydney,Queenstown,Jetstar,SYD-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,25,4500,2017,11
Nov-17,O,Sydney,Queenstown,Qantas Airways,SYD-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5197,2017,11
Nov-17,O,Sydney,Queenstown,Virgin Australia,SYD-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,23,4048,2017,11
Nov-17,O,Sydney,Rarotonga,Air New Zealand,SYD-RAR,Cook Islands,Islands,Cook Islands,Islands,0,4,1247,2017,11
Nov-17,O,Sydney,San Francisco,Qantas Airways,SYD-SFO,USA,N America,USA,N America,0,24,8721,2017,11
Nov-17,O,Sydney,San Francisco,United Airlines,SYD-SFO,USA,N America,USA,N America,0,30,7560,2017,11
Nov-17,O,Sydney,Santiago,LATAM Airlines,SYD-AKL-SCL,Chile,S America,Chile,S America,1,30,9000,2017,11
Nov-17,O,Sydney,Santiago,Qantas Airways,SYD-SCL,Chile,S America,Chile,S America,0,17,5932,2017,11
Nov-17,O,Sydney,Seoul,Asiana Airlines,SYD-SEL,Korea,NE Asia,Korea,NE Asia,0,30,14850,2017,11
Nov-17,O,Sydney,Seoul,Korean Air,SYD-SEL,Korea,NE Asia,Korea,NE Asia,0,30,12180,2017,11
